iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	fraction_mapped	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars
1	0.03	0.03	37922	41636400	32856300000	5397030	13654200	0.753	0.9998	0.8853	0.9996	0.8853	0.9994	0.8162	0.8138	human	NA	NA	12	open	FALSE	distance	0.5	0.5	998.287	00:16:38	10294.53	10444.76	10291.78	10292.2	2288.59	2295.21	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37922	41636400	32856300000	5397030	13654200	0.753	0.9998	0.8853	0.9996	0.8853	0.9994	0.8162	0.8138	human	NA	NA	12	open	FALSE	distance	0.5	0.5	998.287	00:16:38	10294.53	10444.76	10291.78	10292.2	2288.59	2295.21	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7410	41578700	21760100000	5390240	13232100	0.7586	0.9998	0.8852	0.9994	0.8852	0.9991	0.8191	0.817	human	NA	NA	12	closed	FALSE	distance	0.5	0.5	942.6832	00:15:42	10228.62	10378.98	10224.19	10225.1	2299.79	2272.38	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	7410	41578700	21760100000	5390240	13232100	0.7586	0.9998	0.8852	0.9994	0.8852	0.9991	0.8191	0.817	human	NA	NA	12	closed	FALSE	distance	0.5	0.5	942.6832	00:15:42	10228.62	10378.98	10224.19	10225.1	2299.79	2272.38	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	38033	42378700	32862900000	6021150	12911900	0.7665	0.9998	0.8756	0.9996	0.8756	0.9994	0.8189	0.8174	human	NA	NA	13	open	FALSE	distance	0.5	0.5	1019.5287	00:16:59	10294.54	10444.87	10291.79	10292.27	2288.59	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	38033	42378700	32862900000	6021150	12911900	0.7665	0.9998	0.8756	0.9996	0.8756	0.9994	0.8189	0.8174	human	NA	NA	13	open	FALSE	distance	0.5	0.5	1019.5287	00:16:59	10294.54	10444.87	10291.79	10292.27	2288.59	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7314	42321100	21747200000	6014780	12488700	0.7721	0.9997	0.8756	0.9994	0.8756	0.9992	0.8218	0.8206	human	NA	NA	13	closed	FALSE	distance	0.5	0.5	928.642	00:15:28	10218.82	10369.12	10214.52	10215.84	2302.58	2272.41	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	7314	42321100	21747200000	6014780	12488700	0.7721	0.9997	0.8756	0.9994	0.8756	0.9992	0.8218	0.8206	human	NA	NA	13	closed	FALSE	distance	0.5	0.5	928.642	00:15:28	10218.82	10369.12	10214.52	10215.84	2302.58	2272.41	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	37904	42438400	32857200000	6081060	12852200	0.7676	0.9998	0.8747	0.9996	0.8747	0.9994	0.8191	0.8176	human	NA	NA	14	open	FALSE	distance	0.5	0.5	931.1977	00:15:31	10294.53	10444.87	10291.76	10292.25	2288.59	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37904	42438400	32857200000	6081060	12852200	0.7676	0.9998	0.8747	0.9996	0.8747	0.9994	0.8191	0.8176	human	NA	NA	14	open	FALSE	distance	0.5	0.5	931.1977	00:15:31	10294.53	10444.87	10291.76	10292.25	2288.59	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7355	42380600	21738000000	6074300	12415300	0.7734	0.9997	0.8746	0.9994	0.8746	0.9992	0.8221	0.8209	human	NA	NA	14	closed	FALSE	distance	0.5	0.5	944.745	00:15:44	10227.13	10377.51	10223.08	10223.86	2288.59	2271.83	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	7355	42380600	21738000000	6074300	12415300	0.7734	0.9997	0.8746	0.9994	0.8746	0.9992	0.8221	0.8209	human	NA	NA	14	closed	FALSE	distance	0.5	0.5	944.745	00:15:44	10227.13	10377.51	10223.08	10223.86	2288.59	2271.83	0	0.597	130770	130769	261539	89731273	155877244
1	0.03	0.03	38013	42325800	32855000000	5976730	12964800	0.7655	0.9998	0.8763	0.9996	0.8763	0.9994	0.8187	0.8172	human	NA	NA	15	open	FALSE	distance	0.5	0.5	915.3679	00:15:15	10295.37	10446.32	10292.5	10292.9	2303.03	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	38013	42325800	32855000000	5976730	12964800	0.7655	0.9998	0.8763	0.9996	0.8763	0.9994	0.8187	0.8172	human	NA	NA	15	open	FALSE	distance	0.5	0.5	915.3679	00:15:15	10295.37	10446.32	10292.5	10292.9	2303.03	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7355	42266600	21681100000	5969980	12539600	0.7712	0.9997	0.8762	0.9994	0.8762	0.9991	0.8216	0.8204	human	NA	NA	15	closed	FALSE	distance	0.5	0.5	900.414	00:15:00	10218.43	10368.75	10215.56	10215.77	2288.59	2272.21	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	7355	42266600	21681100000	5969980	12539600	0.7712	0.9997	0.8762	0.9994	0.8762	0.9991	0.8216	0.8204	human	NA	NA	15	closed	FALSE	distance	0.5	0.5	900.414	00:15:00	10218.43	10368.75	10215.56	10215.77	2288.59	2272.21	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	37865	42282300	32861600000	6002520	13008300	0.7647	0.9998	0.8757	0.9996	0.8757	0.9994	0.818	0.8165	human	NA	NA	16	open	FALSE	distance	0.5	0.5	992.7578	00:16:32	10294.52	10444.86	10291.68	10292.12	2302.58	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37865	42282300	32861600000	6002520	13008300	0.7647	0.9998	0.8757	0.9996	0.8757	0.9994	0.818	0.8165	human	NA	NA	16	open	FALSE	distance	0.5	0.5	992.7578	00:16:32	10294.52	10444.86	10291.68	10292.12	2302.58	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7292	42221700	21660800000	5995540	12574900	0.7705	0.9997	0.8757	0.9994	0.8757	0.9991	0.821	0.8197	human	NA	NA	16	closed	FALSE	distance	0.5	0.5	895.1842	00:14:55	10217.58	10367.93	10214.82	10215.24	2288.59	2271.84	0	0.594	130770	130769	261539	89731273	155877244
1	0.03	0.03	7292	42221700	21660800000	5995540	12574900	0.7705	0.9997	0.8757	0.9994	0.8757	0.9991	0.821	0.8197	human	NA	NA	16	closed	FALSE	distance	0.5	0.5	895.1842	00:14:55	10217.58	10367.93	10214.82	10215.24	2288.59	2271.84	0	0.594	130770	130769	261539	89731273	155877244
1	0.03	0.03	37946	42246700	32852800000	5899140	13043900	0.7641	0.9998	0.8775	0.9996	0.8775	0.9994	0.8185	0.8169	human	NA	NA	17	open	FALSE	distance	0.5	0.5	906.7717	00:15:06	10294.52	10444.86	10292.48	10292.58	2288.59	2295.21	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37946	42246700	32852800000	5899140	13043900	0.7641	0.9998	0.8775	0.9996	0.8775	0.9994	0.8185	0.8169	human	NA	NA	17	open	FALSE	distance	0.5	0.5	906.7717	00:15:06	10294.52	10444.86	10292.48	10292.58	2288.59	2295.21	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7368	42188800	21728700000	5892590	12613300	0.7698	0.9997	0.8774	0.9994	0.8774	0.9992	0.8215	0.8201	human	NA	NA	17	closed	FALSE	distance	0.5	0.5	896.1656	00:14:56	10218.11	10368.46	10215.28	10215.74	2302.91	2272.1	0	0.596	130770	130769	261539	89731273	155877244
1	0.03	0.03	7368	42188800	21728700000	5892590	12613300	0.7698	0.9997	0.8774	0.9994	0.8774	0.9992	0.8215	0.8201	human	NA	NA	17	closed	FALSE	distance	0.5	0.5	896.1656	00:14:56	10218.11	10368.46	10215.28	10215.74	2302.91	2272.1	0	0.596	130770	130769	261539	89731273	155877244
1	0.03	0.03	37966	42314800	32858300000	5980360	12975800	0.7653	0.9998	0.8762	0.9996	0.8762	0.9994	0.8186	0.817	human	NA	NA	18	open	FALSE	distance	0.5	0.5	915.7305	00:15:15	10294.46	10444.87	10292.49	10292.75	2302.86	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37966	42314800	32858300000	5980360	12975800	0.7653	0.9998	0.8762	0.9996	0.8762	0.9994	0.8186	0.817	human	NA	NA	18	open	FALSE	distance	0.5	0.5	915.7305	00:15:15	10294.46	10444.87	10292.49	10292.75	2302.86	2295.22	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7368	42256000	21719900000	5973680	12546300	0.7711	0.9997	0.8761	0.9994	0.8761	0.9991	0.8215	0.8203	human	NA	NA	18	closed	FALSE	distance	0.5	0.5	884.1528	00:14:44	10227.65	10377.98	10223.24	10224.19	2288.59	2272.01	0	0.596	130770	130769	261539	89731273	155877244
1	0.03	0.03	7368	42256000	21719900000	5973680	12546300	0.7711	0.9997	0.8761	0.9994	0.8761	0.9991	0.8215	0.8203	human	NA	NA	18	closed	FALSE	distance	0.5	0.5	884.1528	00:14:44	10227.65	10377.98	10223.24	10224.19	2288.59	2272.01	0	0.596	130770	130769	261539	89731273	155877244
1	0.03	0.03	37984	42341600	32856300000	5979600	12949000	0.7658	0.9998	0.8763	0.9996	0.8763	0.9994	0.8189	0.8173	human	NA	NA	19	open	FALSE	distance	0.5	0.5	992.2828	00:16:32	10294.55	10444.89	10291.67	10292.04	2302.58	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37984	42341600	32856300000	5979600	12949000	0.7658	0.9998	0.8763	0.9996	0.8763	0.9994	0.8189	0.8173	human	NA	NA	19	open	FALSE	distance	0.5	0.5	992.2828	00:16:32	10294.55	10444.89	10291.67	10292.04	2302.58	2295.23	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7298	42283700	21692400000	5973010	12510400	0.7717	0.9997	0.8762	0.9994	0.8762	0.9992	0.8219	0.8206	human	NA	NA	19	closed	FALSE	distance	0.5	0.5	1048.9583	00:17:28	10226.89	10377.17	10222.49	10223.58	2288.59	2271.68	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	7298	42283700	21692400000	5973010	12510400	0.7717	0.9997	0.8762	0.9994	0.8762	0.9992	0.8219	0.8206	human	NA	NA	19	closed	FALSE	distance	0.5	0.5	1048.9583	00:17:28	10226.89	10377.17	10222.49	10223.58	2288.59	2271.68	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	37969	42354000	32870400000	6008380	12936600	0.766	0.9998	0.8758	0.9996	0.8758	0.9994	0.8188	0.8172	human	NA	NA	20	open	FALSE	distance	0.5	0.5	914.1883	00:15:14	10294.53	10444.81	10290.1	10291.52	0	2295.1	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	37969	42354000	32870400000	6008380	12936600	0.766	0.9998	0.8758	0.9996	0.8758	0.9994	0.8188	0.8172	human	NA	NA	20	open	FALSE	distance	0.5	0.5	914.1883	00:15:14	10294.53	10444.81	10290.1	10291.52	0	2295.1	0	NA	130770	130769	261539	89731273	155877244
1	0.03	0.03	7354	42295300	21694400000	6001740	12499600	0.7719	0.9997	0.8757	0.9994	0.8757	0.9991	0.8218	0.8205	human	NA	NA	20	closed	FALSE	distance	0.5	0.5	896.2995	00:14:56	10217.41	10367.76	10213	10213.94	2288.59	2271.71	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	7354	42295300	21694400000	6001740	12499600	0.7719	0.9997	0.8757	0.9994	0.8757	0.9991	0.8218	0.8205	human	NA	NA	20	closed	FALSE	distance	0.5	0.5	896.2995	00:14:56	10217.41	10367.76	10213	10213.94	2288.59	2271.71	0	0.595	130770	130769	261539	89731273	155877244
1	0.03	0.03	46887	11350500	11051800000	2351570	2877580	0.7978	0.9998	0.8284	0.9997	0.8284	0.9995	0.8127	0.8128	marine	NA	NA	1	open	FALSE	simple	0.5	0.5	229.379	00:03:49	2199.81	2353.62	2197.14	2197.75	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46887	11350500	11051800000	2351570	2877580	0.7978	0.9998	0.8284	0.9997	0.8284	0.9995	0.8127	0.8128	marine	NA	NA	1	open	FALSE	simple	0.5	0.5	229.379	00:03:49	2199.81	2353.62	2197.14	2197.75	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19603	11347000	7758770000	2351310	2759140	0.8044	0.9997	0.8284	0.9996	0.8284	0.9993	0.816	0.8162	marine	NA	NA	1	closed	FALSE	simple	0.5	0.5	229.7359	00:03:49	2168.08	2318.48	2163.8	2165.06	605.17	602.06	0	0.701	80780	80781	161561	55896435	96775039
1	0.03	0.03	19603	11347000	7758770000	2351310	2759140	0.8044	0.9997	0.8284	0.9996	0.8284	0.9993	0.816	0.8162	marine	NA	NA	1	closed	FALSE	simple	0.5	0.5	229.7359	00:03:49	2168.08	2318.48	2163.8	2165.06	605.17	602.06	0	0.701	80780	80781	161561	55896435	96775039
1	0.03	0.03	46724	11363400	11026900000	2352700	2864630	0.7987	0.9998	0.8285	0.9997	0.8285	0.9995	0.8132	0.8133	marine	NA	NA	2	open	FALSE	simple	0.5	0.5	249.9083	00:04:09	2582.71	2736.66	2578.63	2579.96	605.17	608.8	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46724	11363400	11026900000	2352700	2864630	0.7987	0.9998	0.8285	0.9997	0.8285	0.9995	0.8132	0.8133	marine	NA	NA	2	open	FALSE	simple	0.5	0.5	249.9083	00:04:09	2582.71	2736.66	2578.63	2579.96	605.17	608.8	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19574	11359900	7752780000	2352450	2750380	0.8051	0.9997	0.8284	0.9996	0.8284	0.9993	0.8163	0.8166	marine	NA	NA	2	closed	FALSE	simple	0.5	0.5	226.8303	00:03:46	2224.7	2375.21	2220.51	2221.17	605.17	602.24	0	0.7	80780	80781	161561	55896435	96775039
1	0.03	0.03	19574	11359900	7752780000	2352450	2750380	0.8051	0.9997	0.8284	0.9996	0.8284	0.9993	0.8163	0.8166	marine	NA	NA	2	closed	FALSE	simple	0.5	0.5	226.8303	00:03:46	2224.7	2375.21	2220.51	2221.17	605.17	602.24	0	0.7	80780	80781	161561	55896435	96775039
1	0.03	0.03	46658	11337200	11040400000	2353790	2890880	0.7968	0.9998	0.8281	0.9997	0.8281	0.9995	0.8121	0.8121	marine	NA	NA	3	open	FALSE	simple	0.5	0.5	234.1804	00:03:54	2723.87	2878.11	2719.7	2720.55	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46658	11337200	11040400000	2353790	2890880	0.7968	0.9998	0.8281	0.9997	0.8281	0.9995	0.8121	0.8121	marine	NA	NA	3	open	FALSE	simple	0.5	0.5	234.1804	00:03:54	2723.87	2878.11	2719.7	2720.55	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19686	11333900	7795600000	2353540	2775120	0.8033	0.9997	0.8281	0.9996	0.8281	0.9993	0.8153	0.8155	marine	NA	NA	3	closed	FALSE	simple	0.5	0.5	246.6927	00:04:06	2554.46	2704.86	2550.26	2551	605.17	602.21	0	0.706	80780	80781	161561	55896435	96775039
1	0.03	0.03	19686	11333900	7795600000	2353540	2775120	0.8033	0.9997	0.8281	0.9996	0.8281	0.9993	0.8153	0.8155	marine	NA	NA	3	closed	FALSE	simple	0.5	0.5	246.6927	00:04:06	2554.46	2704.86	2550.26	2551	605.17	602.21	0	0.706	80780	80781	161561	55896435	96775039
1	0.03	0.03	46841	11348600	11040100000	2349250	2879420	0.7976	0.9998	0.8285	0.9997	0.8285	0.9995	0.8127	0.8128	marine	NA	NA	4	open	FALSE	simple	0.5	0.5	256.0907	00:04:16	2338.8	2492.68	2334.55	2335.27	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46841	11348600	11040100000	2349250	2879420	0.7976	0.9998	0.8285	0.9997	0.8285	0.9995	0.8127	0.8128	marine	NA	NA	4	open	FALSE	simple	0.5	0.5	256.0907	00:04:16	2338.8	2492.68	2334.55	2335.27	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19576	11345300	7755040000	2349010	2758580	0.8044	0.9997	0.8285	0.9996	0.8285	0.9993	0.816	0.8163	marine	NA	NA	4	closed	FALSE	simple	0.5	0.5	241.3616	00:04:01	2686.29	2836.72	2684.39	2684.54	605.17	601.97	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	19576	11345300	7755040000	2349010	2758580	0.8044	0.9997	0.8285	0.9996	0.8285	0.9993	0.816	0.8163	marine	NA	NA	4	closed	FALSE	simple	0.5	0.5	241.3616	00:04:01	2686.29	2836.72	2684.39	2684.54	605.17	601.97	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	46738	11376500	11040700000	2371600	2851600	0.7996	0.9998	0.8275	0.9997	0.8275	0.9995	0.8132	0.8133	marine	NA	NA	5	open	FALSE	simple	0.5	0.5	233.6434	00:03:53	2723.9	2878.13	2721.86	2721.91	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46738	11376500	11040700000	2371600	2851600	0.7996	0.9998	0.8275	0.9997	0.8275	0.9995	0.8132	0.8133	marine	NA	NA	5	open	FALSE	simple	0.5	0.5	233.6434	00:03:53	2723.9	2878.13	2721.86	2721.91	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19586	11373200	7771490000	2371330	2721470	0.8069	0.9997	0.8275	0.9996	0.8275	0.9993	0.8168	0.8171	marine	NA	NA	5	closed	FALSE	simple	0.5	0.5	240.7456	00:04:00	2697.21	2847.9	2692.82	2693.51	605.17	601.58	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	19586	11373200	7771490000	2371330	2721470	0.8069	0.9997	0.8275	0.9996	0.8275	0.9993	0.8168	0.8171	marine	NA	NA	5	closed	FALSE	simple	0.5	0.5	240.7456	00:04:00	2697.21	2847.9	2692.82	2693.51	605.17	601.58	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	46886	11369100	11053800000	2365900	2859010	0.7991	0.9998	0.8277	0.9997	0.8277	0.9995	0.813	0.8131	marine	NA	NA	6	open	FALSE	simple	0.5	0.5	242.3739	00:04:02	2679.38	2833.14	2675	2675.94	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46886	11369100	11053800000	2365900	2859010	0.7991	0.9998	0.8277	0.9997	0.8277	0.9995	0.813	0.8131	marine	NA	NA	6	open	FALSE	simple	0.5	0.5	242.3739	00:04:02	2679.38	2833.14	2675	2675.94	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19597	11365700	7762250000	2365650	2742900	0.8056	0.9997	0.8277	0.9996	0.8277	0.9993	0.8162	0.8165	marine	NA	NA	6	closed	FALSE	simple	0.5	0.5	264.219	00:04:24	2249.93	2400.51	2246.17	2247.38	619.44	602.18	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	19597	11365700	7762250000	2365650	2742900	0.8056	0.9997	0.8277	0.9996	0.8277	0.9993	0.8162	0.8165	marine	NA	NA	6	closed	FALSE	simple	0.5	0.5	264.219	00:04:24	2249.93	2400.51	2246.17	2247.38	619.44	602.18	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	47084	11360600	11076800000	2357300	2867490	0.7985	0.9998	0.8282	0.9997	0.8282	0.9995	0.8129	0.813	marine	NA	NA	7	open	FALSE	simple	0.5	0.5	233.4759	00:03:53	2724	2878.22	2719.57	2720.53	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	47084	11360600	11076800000	2357300	2867490	0.7985	0.9998	0.8282	0.9997	0.8282	0.9995	0.8129	0.813	marine	NA	NA	7	open	FALSE	simple	0.5	0.5	233.4759	00:03:53	2724	2878.22	2719.57	2720.53	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19661	11357100	7752290000	2357020	2743450	0.8054	0.9997	0.8281	0.9996	0.8281	0.9993	0.8164	0.8166	marine	NA	NA	7	closed	FALSE	simple	0.5	0.5	242.0229	00:04:02	2682.07	2832.42	2677.75	2678.66	605.17	601.82	0	0.704	80780	80781	161561	55896435	96775039
1	0.03	0.03	19661	11357100	7752290000	2357020	2743450	0.8054	0.9997	0.8281	0.9996	0.8281	0.9993	0.8164	0.8166	marine	NA	NA	7	closed	FALSE	simple	0.5	0.5	242.0229	00:04:02	2682.07	2832.42	2677.75	2678.66	605.17	601.82	0	0.704	80780	80781	161561	55896435	96775039
1	0.03	0.03	46891	11319500	11055300000	2329440	2908570	0.7956	0.9998	0.8293	0.9997	0.8293	0.9995	0.812	0.8121	marine	NA	NA	8	open	FALSE	simple	0.5	0.5	243.8082	00:04:03	2648.97	2802.73	2644.62	2645.85	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46891	11319500	11055300000	2329440	2908570	0.7956	0.9998	0.8293	0.9997	0.8293	0.9995	0.812	0.8121	marine	NA	NA	8	open	FALSE	simple	0.5	0.5	243.8082	00:04:03	2648.97	2802.73	2644.62	2645.85	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19558	11316000	7740600000	2329150	2791440	0.8021	0.9997	0.8293	0.9996	0.8293	0.9993	0.8153	0.8155	marine	NA	NA	8	closed	FALSE	simple	0.5	0.5	239.8812	00:03:59	2698.28	2848.97	2694.29	2695.05	605.17	602.1	0	0.702	80780	80781	161561	55896435	96775039
1	0.03	0.03	19558	11316000	7740600000	2329150	2791440	0.8021	0.9997	0.8293	0.9996	0.8293	0.9993	0.8153	0.8155	marine	NA	NA	8	closed	FALSE	simple	0.5	0.5	239.8812	00:03:59	2698.28	2848.97	2694.29	2695.05	605.17	602.1	0	0.702	80780	80781	161561	55896435	96775039
1	0.03	0.03	46965	11345100	11046300000	2334750	2882970	0.7974	0.9998	0.8293	0.9997	0.8293	0.9995	0.813	0.813	marine	NA	NA	9	open	FALSE	simple	0.5	0.5	241.692	00:04:01	2702.4	2856.43	2698.29	2699.18	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46965	11345100	11046300000	2334750	2882970	0.7974	0.9998	0.8293	0.9997	0.8293	0.9995	0.813	0.813	marine	NA	NA	9	open	FALSE	simple	0.5	0.5	241.692	00:04:01	2702.4	2856.43	2698.29	2699.18	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19547	11341700	7748700000	2334490	2755810	0.8045	0.9997	0.8293	0.9996	0.8293	0.9993	0.8165	0.8167	marine	NA	NA	9	closed	FALSE	simple	0.5	0.5	267.2721	00:04:27	2697.43	2848.11	2695.39	2695.54	605.17	601.7	0	0.702	80780	80781	161561	55896435	96775039
1	0.03	0.03	19547	11341700	7748700000	2334490	2755810	0.8045	0.9997	0.8293	0.9996	0.8293	0.9993	0.8165	0.8167	marine	NA	NA	9	closed	FALSE	simple	0.5	0.5	267.2721	00:04:27	2697.43	2848.11	2695.39	2695.54	605.17	601.7	0	0.702	80780	80781	161561	55896435	96775039
1	0.03	0.03	46803	11341600	11032700000	2346310	2886420	0.7971	0.9998	0.8286	0.9997	0.8286	0.9995	0.8125	0.8126	marine	NA	NA	10	open	FALSE	simple	0.5	0.5	240.3062	00:04:00	2723.89	2878.12	2719.84	2720.9	605.17	608.81	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46803	11341600	11032700000	2346310	2886420	0.7971	0.9998	0.8286	0.9997	0.8286	0.9995	0.8125	0.8126	marine	NA	NA	10	open	FALSE	simple	0.5	0.5	240.3062	00:04:00	2723.89	2878.12	2719.84	2720.9	605.17	608.81	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19689	11338300	7762390000	2346030	2771140	0.8036	0.9997	0.8286	0.9996	0.8286	0.9993	0.8157	0.8159	marine	NA	NA	10	closed	FALSE	simple	0.5	0.5	226.9547	00:03:46	2225.9	2376.43	2221.85	2222.54	605.17	602.21	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	19689	11338300	7762390000	2346030	2771140	0.8036	0.9997	0.8286	0.9996	0.8286	0.9993	0.8157	0.8159	marine	NA	NA	10	closed	FALSE	simple	0.5	0.5	226.9547	00:03:46	2225.9	2376.43	2221.85	2222.54	605.17	602.21	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	46946	11357700	11055000000	2343770	2870370	0.7983	0.9998	0.8289	0.9997	0.8289	0.9995	0.8132	0.8133	marine	NA	NA	11	open	FALSE	simple	0.5	0.5	245.1364	00:04:05	2662.82	2816.66	2660.13	2660.65	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46946	11357700	11055000000	2343770	2870370	0.7983	0.9998	0.8289	0.9997	0.8289	0.9995	0.8132	0.8133	marine	NA	NA	11	open	FALSE	simple	0.5	0.5	245.1364	00:04:05	2662.82	2816.66	2660.13	2660.65	605.17	608.82	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19635	11354400	7767520000	2343490	2749380	0.8051	0.9997	0.8289	0.9996	0.8289	0.9993	0.8166	0.8168	marine	NA	NA	11	closed	FALSE	simple	0.5	0.5	292.5676	00:04:52	2251.18	2401.65	2247.32	2248.48	605.17	601.98	0	0.704	80780	80781	161561	55896435	96775039
1	0.03	0.03	19635	11354400	7767520000	2343490	2749380	0.8051	0.9997	0.8289	0.9996	0.8289	0.9993	0.8166	0.8168	marine	NA	NA	11	closed	FALSE	simple	0.5	0.5	292.5676	00:04:52	2251.18	2401.65	2247.32	2248.48	605.17	601.98	0	0.704	80780	80781	161561	55896435	96775039
1	0.03	0.03	46754	11357000	11049800000	2344040	2871040	0.7982	0.9998	0.8289	0.9997	0.8289	0.9995	0.8132	0.8133	marine	NA	NA	12	open	FALSE	simple	0.5	0.5	245.9463	00:04:05	2600.27	2754.11	2596.06	2596.96	605.17	608.81	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46754	11357000	11049800000	2344040	2871040	0.7982	0.9998	0.8289	0.9997	0.8289	0.9995	0.8132	0.8133	marine	NA	NA	12	open	FALSE	simple	0.5	0.5	245.9463	00:04:05	2600.27	2754.11	2596.06	2596.96	605.17	608.81	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	19562	11353800	7774130000	2343780	2754460	0.8048	0.9997	0.8289	0.9996	0.8289	0.9993	0.8164	0.8166	marine	NA	NA	12	closed	FALSE	simple	0.5	0.5	227.4964	00:03:47	2221.83	2372.27	2220.01	2220.34	622.82	602.16	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	19562	11353800	7774130000	2343780	2754460	0.8048	0.9997	0.8289	0.9996	0.8289	0.9993	0.8164	0.8166	marine	NA	NA	12	closed	FALSE	simple	0.5	0.5	227.4964	00:03:47	2221.83	2372.27	2220.01	2220.34	622.82	602.16	0	0.703	80780	80781	161561	55896435	96775039
1	0.03	0.03	46803	11230000	11044400000	2316610	2998040	0.7893	0.9998	0.829	0.9997	0.829	0.9995	0.8087	0.8087	marine	NA	NA	13	open	FALSE	simple	0.5	0.5	236.702	00:03:56	2723.89	2878.14	2720.98	2721.25	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
1	0.03	0.03	46803	11230000	11044400000	2316610	2998040	0.7893	0.9998	0.829	0.9997	0.829	0.9995	0.8087	0.8087	marine	NA	NA	13	open	FALSE	simple	0.5	0.5	236.702	00:03:56	2723.89	2878.14	2720.98	2721.25	605.17	608.83	0	NA	80780	80781	161561	55896435	96775039
