seq	abundance	similarity
ERR1039467.81558	1	4
ERR1039460.51951	1	2
ERR1039477.51890	1	83
ERR1039467.28553	1	35
ERR1039469.75374	1	35
ERR1039473.51284	1	44
ERR1039467.79302	1	186
ERR1039474.60816	1	6
ERR1039460.61252	1	0
ERR1039476.46134	1	9
ERR1039477.41714	1	88
ERR1039476.49629	1	16
ERR1039468.76075	1	19
ERR1039477.56154	9	10
ERR1039474.59474	1	1
ERR1039473.45153	1	63
ERR1039464.11079	1	0
ERR1039474.67380	1	507
ERR1039477.54280	4	1
ERR1039475.69103	258	41
ERR1039466.74117	1	685
ERR1039472.36091	1	239
ERR1039459.7708	1	90
ERR1039476.56098	1	15
ERR1039475.34129	1	401
ERR1039475.40751	1	4
ERR1039473.3698	1	13
ERR1039469.89848	1	0
ERR1039477.30826	28	101
ERR1039476.55822	1	25
ERR1039468.65245	1	7
ERR1039471.22763	2	11
ERR1039467.7835	1	7
ERR1039477.30481	10	27
ERR1039475.58459	1	3
ERR1039474.49003	1	9
ERR1039467.82790	1	20
ERR1039476.2545	1	148
ERR1039459.15392	1	3
ERR1039469.83782	1	142
ERR1039477.53386	1	52
ERR1039477.36801	1	130
ERR1039459.6936	1	35
ERR1039477.72369	1	73
ERR1039473.61481	1	49
ERR1039463.7770	1	151
ERR1039459.67746	1	27
ERR1039464.13248	2	431
ERR1039463.16142	1	165
ERR1039476.24784	1	265
ERR1039473.63246	1	26
ERR1039476.17628	1	27
ERR1039463.88278	1	176
ERR1039465.80908	1	160
ERR1039476.70756	1	6
ERR1039464.71814	10	200
ERR1039476.35614	1	3
ERR1039472.37411	1	40
ERR1039474.48128	7	16
ERR1039474.40183	1	13
ERR1039476.83714	1	0
ERR1039476.11306	1	0
ERR1039477.50449	1	3
ERR1039476.12477	1	13
ERR1039469.81525	1	1926
ERR1039474.23037	1	16
ERR1039468.67187	1	4
ERR1039474.59779	3	38
ERR1039474.56522	1	0
ERR1039477.56464	1	9
ERR1039471.15479	1	94
ERR1039473.75531	1	20
ERR1039472.41852	1	2
ERR1039464.6847	1	18
ERR1039463.78554	1	465
ERR1039464.81583	114	16
ERR1039460.55271	1	1142
ERR1039477.64043	1	142
ERR1039461.44430	1	88
ERR1039466.44548	1	1
ERR1039473.42641	1	0
ERR1039468.5833	1	1
ERR1039471.91292	1	4
ERR1039467.44890	1	0
ERR1039464.36462	47	25
ERR1039467.80372	1	0
ERR1039463.68134	1	255
ERR1039467.6473	1	137
ERR1039463.64957	1	189
ERR1039469.54152	1	216
ERR1039476.59154	1	16
ERR1039464.39116	2	43
ERR1039474.57216	1	0
ERR1039474.62943	1	1016
ERR1039465.53322	1	177
ERR1039469.61683	1	80
ERR1039474.60880	1	17
ERR1039471.19070	1	29
ERR1039462.40918	1	325
ERR1039462.32199	3	33
ERR1039468.13322	1	97
ERR1039471.55177	1	19
ERR1039471.78777	1	1
ERR1039464.60087	1	1
ERR1039471.87284	1	12
ERR1039467.73378	1	42
ERR1039473.54983	1	10
ERR1039475.71240	1	8
ERR1039461.52097	1	174
ERR1039474.52156	1	8
ERR1039477.1927	1	2
ERR1039473.22740	49	89
ERR1039466.57250	1	37
ERR1039464.62146	1	34
ERR1039473.13741	1	45
ERR1039475.2961	1	235
ERR1039467.59545	1	2404
ERR1039473.29166	1	105
ERR1039476.84556	1	2
ERR1039474.46703	1	342
ERR1039464.85337	1	31
ERR1039471.68547	1	0
ERR1039467.77919	2	83
ERR1039476.53034	1	74
ERR1039460.16690	1	78
ERR1039464.23085	1	143
ERR1039477.45615	1	4
ERR1039477.62714	1	14
ERR1039471.88281	1	17
ERR1039463.30622	7	853
ERR1039475.45379	1	26
ERR1039472.64693	1	10
ERR1039471.73170	4	249
ERR1039476.36266	1	4
ERR1039468.79365	1	386
ERR1039474.47269	1	57
ERR1039468.52628	1	112
ERR1039474.32102	1	23
ERR1039474.20555	1	109
ERR1039473.44342	1	2
ERR1039463.65334	1	317
ERR1039474.5590	1	2
ERR1039466.10673	1	9
ERR1039461.57154	1	0
ERR1039473.41642	144	144
ERR1039466.61523	1	370
ERR1039471.47927	12	2
ERR1039464.31032	1	119
ERR1039477.5667	1	984
ERR1039476.25777	1	16
ERR1039473.8219	4	0
ERR1039464.50528	1	7
ERR1039477.13961	1	0
ERR1039476.13920	1	0
ERR1039471.8693	1	325
ERR1039462.19703	1	486
ERR1039473.50705	1	49
ERR1039472.55499	1	3
ERR1039464.71588	1	26
ERR1039462.89156	1	1
ERR1039477.25695	1	70
ERR1039467.74621	2	527
ERR1039471.82218	1	2
ERR1039464.19726	1	60
ERR1039469.34622	1	7
ERR1039461.3075	1	911
ERR1039472.23477	1	24
ERR1039473.4775	1	3
ERR1039469.57360	1	232
ERR1039475.75120	1	264
ERR1039477.51892	1	15
ERR1039465.91745	1	25
ERR1039463.21050	1	162
ERR1039473.23700	1	0
ERR1039461.59708	27	20
ERR1039465.94160	1	27
ERR1039461.30539	1	0
ERR1039468.54584	1	80
ERR1039477.59278	1	31
ERR1039471.81720	1	14
ERR1039469.57123	1	28
ERR1039466.72709	1	94
ERR1039476.20131	1	1
ERR1039462.88351	1	3
ERR1039473.60955	1	205
ERR1039472.24030	1	42
ERR1039474.67098	1	926
ERR1039477.8316	1	26
ERR1039471.61686	1	4
ERR1039473.77515	1	0
ERR1039471.82728	1	0
ERR1039473.20310	1	9
ERR1039467.64650	1	18
ERR1039459.47328	3	7
ERR1039459.45040	1	2
ERR1039467.47676	1	0
ERR1039476.20957	1	34
ERR1039465.42148	1	36
ERR1039467.71253	2	711
ERR1039473.64736	18	8
ERR1039473.21637	1	45
ERR1039466.71304	1	1268
ERR1039471.76562	1	0
ERR1039461.71687	1	2
ERR1039460.60964	2	10
ERR1039474.644	2	32
ERR1039465.92666	1	241
ERR1039471.24144	1	7
ERR1039475.15169	7	3
ERR1039461.3277	1	160
ERR1039477.4873	2	8
ERR1039474.42630	1	26
ERR1039467.38204	1	278
ERR1039464.65952	1	5
ERR1039476.74418	4	131
ERR1039462.75759	1	141
ERR1039475.14835	4	21
ERR1039464.84561	1	487
ERR1039467.38061	28	78
ERR1039471.70363	1	5
ERR1039473.27448	7	184
ERR1039459.4586	1	28
ERR1039474.66155	1	83
ERR1039475.4982	1	25
ERR1039471.61084	1	10
ERR1039468.80559	1	46
ERR1039476.72327	19	8
ERR1039468.14069	1	23
ERR1039472.101	246	40
ERR1039471.24588	1	1
ERR1039460.64731	1	13
ERR1039469.83019	48	7
ERR1039473.76399	1	24
ERR1039461.45973	1	100
ERR1039476.81705	1	112
ERR1039461.17964	1	25
ERR1039463.34356	1	584
ERR1039461.48023	1	19
ERR1039472.66125	1	48
ERR1039467.64418	1	5
ERR1039474.23155	1	82
ERR1039475.59271	1	35
ERR1039472.12588	1	40
ERR1039461.76247	1	60
ERR1039466.13660	1	0
ERR1039468.73903	1	0
ERR1039474.15588	1	59
ERR1039459.59599	1	1930
ERR1039475.30777	1	232
ERR1039477.58472	4	4
ERR1039473.76967	1	222
ERR1039463.86021	1	2010
ERR1039473.20227	1	27
ERR1039476.42423	1	3
ERR1039465.82521	1	586
ERR1039462.91494	1	0
ERR1039463.63014	1	4
ERR1039461.47901	3	217
ERR1039460.69367	1	1528
ERR1039461.43148	1	201
ERR1039471.35152	1	297
ERR1039463.63201	1	622
ERR1039462.12002	2	948
ERR1039464.21902	1	72
ERR1039477.55589	1	9
ERR1039463.536	1	142
ERR1039467.67685	1	10
ERR1039472.376	1	0
ERR1039463.89675	1	186
ERR1039476.10166	1	14
ERR1039476.18187	1	11
ERR1039464.56859	1	0
ERR1039475.11938	1	334
ERR1039471.3765	1	3
ERR1039474.55540	1	3
ERR1039475.65818	1	8
ERR1039462.79756	1	3
ERR1039466.48226	1	196
ERR1039476.70876	1	20
ERR1039467.52012	1	103
ERR1039467.14207	1	62
ERR1039472.20475	1	343
ERR1039466.3060	1	47
ERR1039473.23058	1	7
ERR1039473.31873	1	0
ERR1039465.19871	1	313
ERR1039472.59325	1	19
ERR1039467.63990	1	6
ERR1039473.48934	1	6
ERR1039463.65263	1	36
ERR1039468.13460	1	122
ERR1039472.55058	3	4
ERR1039466.53101	1	36
ERR1039467.18493	1	80
ERR1039472.27191	1	158
ERR1039459.28490	1	64
ERR1039472.32028	1	1
ERR1039476.76432	1	97
ERR1039469.56484	1	1079
ERR1039467.100	68	62
ERR1039472.48594	5	9
ERR1039466.23152	1	45
ERR1039460.77393	1	2261
ERR1039467.72620	1	10
ERR1039466.64392	1	154
ERR1039469.24183	1	0
ERR1039472.50818	1	119
ERR1039471.36600	1	0
ERR1039469.89377	1	188
ERR1039471.51404	1	7
ERR1039469.44089	1	23
ERR1039472.10719	1	24
ERR1039471.49492	1	61
ERR1039475.45416	1	21
ERR1039472.40752	1	2
ERR1039461.4497	1	2
ERR1039466.67193	1	3
ERR1039471.1230	1	13
ERR1039475.55659	2	41
ERR1039466.50702	1	109
ERR1039474.26852	1	0
ERR1039474.26426	1	91
ERR1039476.45351	1	10
ERR1039463.69533	1	2025
ERR1039473.47976	1	24
ERR1039475.64985	1	0
ERR1039465.83381	1	63
ERR1039473.79126	1	0
ERR1039461.70619	1	84
ERR1039473.57395	1	9
ERR1039463.36235	1	177
ERR1039460.44767	1	18
ERR1039473.42438	1	106
ERR1039476.28536	1	63
ERR1039466.76031	1	8
ERR1039477.47983	1	2
ERR1039465.30886	18	1941
ERR1039469.33691	1	175
ERR1039460.82196	1	2
ERR1039477.37890	1	1
ERR1039466.65820	1	0
ERR1039459.25137	1	0
ERR1039477.10390	10	3
ERR1039476.25491	1	4
ERR1039467.83372	2	210
ERR1039474.61254	1	18
ERR1039474.37605	1	59
ERR1039476.80598	1	11
ERR1039472.58361	1	1
ERR1039467.52635	1	5
ERR1039472.61619	1	189
ERR1039476.62263	1	27
ERR1039471.86504	1	18
ERR1039475.68153	1	14
ERR1039476.15902	1	31
ERR1039467.79224	1	12
ERR1039474.19466	1	0
ERR1039465.36720	1	12
ERR1039467.24417	1	135
ERR1039477.16791	1	21
ERR1039474.42753	1	8
ERR1039473.78794	1	9
ERR1039471.77345	1	42
ERR1039464.5877	1	159
ERR1039475.58347	1	8
ERR1039467.28578	1	30
ERR1039472.16879	1	9
ERR1039465.69520	1	142
ERR1039474.64504	1	27
ERR1039477.24433	1	26
ERR1039473.4504	1	27
ERR1039473.6187	1	25
ERR1039460.4096	1	20
ERR1039463.87692	1	118
ERR1039462.85836	1	198
ERR1039476.60348	1	2
ERR1039471.71472	1	35
ERR1039477.8229	1	40
ERR1039474.11377	1	8
ERR1039476.67191	1	21
ERR1039462.75488	10	84
ERR1039472.25188	1	4
ERR1039469.86294	1	985
ERR1039469.61278	1	25
ERR1039476.33376	1	53
ERR1039459.73248	1	347
ERR1039473.43961	1	73
ERR1039467.51170	1	75
ERR1039472.59713	1	97
ERR1039466.72795	1	6
ERR1039464.28658	2	132
ERR1039474.57946	1	27
ERR1039461.16093	1	100
ERR1039471.6019	12	23
ERR1039467.69782	1	0
ERR1039462.55404	1	172
ERR1039469.31058	1	995
ERR1039477.68441	1	17
ERR1039477.66896	1	15
ERR1039471.6843	1	29
ERR1039476.70113	1	16
ERR1039476.10168	1	0
ERR1039459.44478	1	1061
ERR1039465.32593	1	20
ERR1039472.41615	1	12
ERR1039467.71579	1	1322
ERR1039471.92729	1	3
ERR1039460.22458	1	236
ERR1039460.52270	1	47
ERR1039463.52210	1	30
ERR1039468.80351	1	159
ERR1039472.56094	1	6
ERR1039477.72621	1	1
ERR1039475.52483	1	7
ERR1039476.75111	1	111
ERR1039473.82413	1	1
ERR1039469.45264	1	14
ERR1039465.27097	1	18
ERR1039459.30427	1	192
ERR1039465.75080	1	25
ERR1039465.34011	1	50
ERR1039471.76289	1	10
ERR1039464.44800	1	36
ERR1039465.63661	1	517
ERR1039465.38630	1	382
ERR1039474.46810	1	0
ERR1039461.71246	108	34
ERR1039477.70380	1	36
ERR1039463.66048	1	15
ERR1039475.50422	1	2
ERR1039464.50054	1	0
ERR1039469.72807	1	747
ERR1039472.64414	1	10
ERR1039475.48382	34	30
ERR1039463.79824	1	2
ERR1039461.76932	1	7
ERR1039471.64743	1	89
ERR1039473.71746	1	29
ERR1039463.72	179	205
ERR1039469.66847	1	53
ERR1039463.93336	1	158
ERR1039461.69393	1	1029
ERR1039477.30235	1	50
ERR1039463.80249	1	262
ERR1039471.59842	1	120
ERR1039461.72874	1	4
ERR1039463.91224	1	2
ERR1039468.55836	1	20
ERR1039476.58808	1	39
ERR1039477.67839	1	502
ERR1039463.5207	1	3
ERR1039460.55710	1	60
ERR1039477.58652	1	119
ERR1039477.6610	1	56
ERR1039471.67936	1	17
ERR1039476.85179	1	21
ERR1039476.60166	12	0
ERR1039474.22161	1	419
ERR1039465.69358	1	8
ERR1039471.92730	1	24
ERR1039463.93623	1	744
ERR1039468.79530	2	103
ERR1039477.68826	1	362
ERR1039469.92626	1	1938
ERR1039476.85269	1	0
ERR1039471.2256	1	0
ERR1039477.10498	1	0
ERR1039475.72311	1	3
ERR1039476.19434	1	0
ERR1039466.18036	1	34
ERR1039465.39573	1	323
ERR1039464.5018	3	62
ERR1039477.69798	1	0
ERR1039477.58956	1	158
ERR1039472.68494	1	88
ERR1039473.28104	1	13
ERR1039473.18990	1	7
ERR1039473.17874	1	25
ERR1039474.65665	1	6
ERR1039476.84849	1	5
ERR1039471.89552	1	110
ERR1039472.70179	1	7
ERR1039472.33019	1	99
ERR1039477.64913	1	0
ERR1039476.11689	1	0
ERR1039461.35135	1	41
ERR1039476.30723	1	152
ERR1039475.45104	1	1
ERR1039465.1400	1	269
ERR1039473.42923	2	294
ERR1039463.80136	1	49
ERR1039463.19542	1	0
ERR1039464.62514	1	30
ERR1039473.30783	1	8
ERR1039466.31035	1	0
ERR1039473.72953	1	8
ERR1039476.85942	1	0
ERR1039465.4061	1	316
ERR1039461.16004	1	185
ERR1039467.3775	1	44
ERR1039468.72754	1	16
ERR1039476.50761	1	0
ERR1039477.7999	1	26
ERR1039472.14398	1	163
ERR1039464.27849	1	141
ERR1039477.65309	1	23
ERR1039474.20737	1	13
ERR1039460.81264	1	2
ERR1039473.43588	10	38
ERR1039472.19838	1	0
ERR1039464.50211	1	318
ERR1039471.41838	2	17
ERR1039471.17783	1	14
ERR1039473.38893	1	6
ERR1039459.17998	1	11
ERR1039473.9714	1	30
ERR1039476.85618	1	4
ERR1039465.79491	1	0
ERR1039473.51472	1	2
ERR1039475.43004	1	0
ERR1039471.31103	1	9
ERR1039477.70181	1	49
ERR1039472.416	1	116
ERR1039471.44596	4	0
ERR1039473.63465	1	10
ERR1039477.66278	1	4
ERR1039459.15322	1	36
ERR1039476.48627	11	72
ERR1039477.67707	1	38
ERR1039464.52329	1	97
ERR1039474.9849	1	6
ERR1039472.338	25	5
ERR1039468.30329	1	38
ERR1039474.63813	1	23
ERR1039473.15303	3	14
ERR1039476.63108	2	3
ERR1039462.83456	1	5
ERR1039477.56652	6	2
ERR1039472.48532	1	41
ERR1039474.49021	1	16
ERR1039475.38989	1	0
ERR1039475.75939	1	64
ERR1039477.11162	1	39
ERR1039475.14383	29	373
ERR1039475.57318	1	22
ERR1039471.91560	1	145
ERR1039471.86506	1	92
ERR1039475.52920	1	0
ERR1039477.25895	1	6
ERR1039471.33679	1	84
ERR1039471.1853	1	0
ERR1039472.61450	1	126
ERR1039477.73116	1	311
ERR1039465.11611	1	5
ERR1039460.29953	1	1
ERR1039459.17002	1	531
ERR1039472.37194	1	3
ERR1039460.45522	1	26
ERR1039460.7046	1	76
ERR1039475.53825	1	40
ERR1039460.53578	1	160
ERR1039474.57612	1	0
ERR1039475.20139	9	1
ERR1039471.18328	1	4
ERR1039475.72841	14	83
ERR1039462.19326	1	227
ERR1039461.37484	1	1783
ERR1039463.31137	1	988
ERR1039461.61433	2	0
ERR1039469.86204	1	93
ERR1039476.33471	1	43
ERR1039476.7605	1	2
ERR1039475.29522	1	0
ERR1039476.40694	1	8
ERR1039461.104	138	27
ERR1039477.15120	1	4
ERR1039473.64629	2	225
ERR1039459.77378	1	758
ERR1039472.53916	1	9
ERR1039473.79732	1	44
ERR1039476.85530	1	44
ERR1039476.84072	1	3
ERR1039465.91777	1	0
ERR1039474.43883	1	8
ERR1039471.51405	1	2
ERR1039474.62792	1	432
ERR1039471.17645	1	9
ERR1039476.79668	1	51
ERR1039471.45243	5	17
ERR1039476.78067	1	0
ERR1039465.12436	1	1014
ERR1039476.28261	1	0
ERR1039474.63138	1	196
ERR1039477.34583	1	15
ERR1039475.2727	7	16
ERR1039473.48625	2	18
ERR1039469.5429	1	76
ERR1039476.55253	1	118
ERR1039472.30372	1	78
ERR1039472.24950	1	0
ERR1039463.5670	1	576
ERR1039475.73881	1	0
ERR1039464.2326	1	25
ERR1039476.24957	7	2
ERR1039466.62638	1	0
ERR1039459.54850	1	1009
ERR1039466.39829	1	143
ERR1039472.21038	1	0
ERR1039475.51886	11	40
ERR1039463.6950	1	41
ERR1039474.7211	1	1
ERR1039476.47866	1	4
ERR1039476.33925	1	0
ERR1039473.54714	1	2
ERR1039471.83364	1	10
ERR1039472.26869	1	56
ERR1039468.60066	1	689
ERR1039473.30306	1	3
ERR1039465.87453	1	217
ERR1039463.49197	1	296
ERR1039476.58718	1	6
ERR1039467.68254	2	34
ERR1039474.43602	1	11
ERR1039466.66161	2	1489
ERR1039476.28444	1	6
ERR1039465.34699	1	45
ERR1039468.53335	1	34
ERR1039471.35780	1	3
ERR1039471.7479	1	0
ERR1039462.88377	1	2
ERR1039466.14337	1	0
ERR1039465.67340	1	13
ERR1039471.58172	5	11
ERR1039474.48787	23	17
ERR1039471.61435	1	6
ERR1039477.47298	1	19
ERR1039476.18901	1	4
ERR1039461.69006	1	249
ERR1039468.74492	1	447
ERR1039467.9847	1	3
ERR1039473.9805	1	40
ERR1039477.20104	1	1
ERR1039460.55388	1	6
ERR1039476.33564	1	1
ERR1039461.74487	1	1228
ERR1039465.36069	1	18
ERR1039473.26204	1	7
ERR1039461.17150	1	2
ERR1039465.23241	1	13
ERR1039464.73646	1	0
ERR1039475.41988	1	3
ERR1039473.41201	189	67
ERR1039476.7304	1	15
ERR1039462.41388	1	838
ERR1039466.76791	1	70
ERR1039474.52517	1	80
ERR1039463.67943	1	59
ERR1039477.15628	1	1
ERR1039473.77498	1	2
ERR1039476.23270	1	10
ERR1039472.65150	1	543
ERR1039463.20308	1	309
ERR1039474.65369	1	34
ERR1039477.22025	1	22
ERR1039459.41552	1	96
ERR1039475.51696	1	2
ERR1039471.72064	1	202
ERR1039477.55392	18	24
ERR1039468.74037	1	1460
ERR1039471.19866	1	14
ERR1039462.59071	1	15
ERR1039473.22656	21	7
ERR1039471.92304	1	1
ERR1039463.84601	1	7
ERR1039471.59388	2	16
ERR1039477.33107	1	20
ERR1039471.77965	1	179
ERR1039466.5265	1	228
ERR1039461.25252	5	126
ERR1039473.64181	1	19
ERR1039459.51365	1	1
ERR1039460.2001	1	13
ERR1039468.79172	1	80
ERR1039474.2301	1	57
ERR1039476.53473	1	5
ERR1039463.61776	2	176
ERR1039472.72747	1	201
ERR1039473.13844	1	36
ERR1039477.50749	1	22
ERR1039475.13566	1	0
ERR1039461.36612	1	636
ERR1039467.79400	1	29
ERR1039461.61559	1	117
ERR1039476.61393	1	20
ERR1039477.57159	1	27
ERR1039475.66590	1	128
ERR1039459.77287	1	939
ERR1039467.37730	1	510
ERR1039474.56591	1	4
ERR1039467.80166	1	2
ERR1039475.73537	1	14
ERR1039477.2030	1	1
ERR1039471.64631	1	5
ERR1039477.56451	1	1
ERR1039473.77088	1	0
ERR1039477.66824	1	5
ERR1039461.31882	1	26
ERR1039462.62316	1	55
ERR1039461.7606	1	0
ERR1039473.20412	1	1
ERR1039460.41010	1	9
ERR1039475.6037	1	4
ERR1039477.63285	1	0
ERR1039471.41917	19	43
ERR1039467.56279	1	4
ERR1039464.38665	1	101
ERR1039476.30232	5	3
ERR1039475.76046	1	15
ERR1039460.4281	1	76
ERR1039474.360	28	406
ERR1039467.23332	1	104
ERR1039468.6376	1	51
ERR1039476.7795	1	15
ERR1039477.48424	1	37
ERR1039465.78515	1	261
ERR1039459.12777	2	2
ERR1039475.25646	1	94
ERR1039460.80294	1	219
ERR1039471.85121	1	32
ERR1039461.71280	2	108
ERR1039460.77724	1	23
ERR1039477.38772	1	7
ERR1039476.70000	1	46
ERR1039471.8923	1	17
ERR1039466.7188	1	110
ERR1039475.32040	1	1
ERR1039476.26687	2	33
ERR1039474.25789	1	1
ERR1039476.39313	3	1
ERR1039464.75286	1	21
ERR1039477.59455	1	8
ERR1039473.24081	1	13
ERR1039472.57713	1	42
ERR1039476.80145	1	7
ERR1039459.13518	1	613
ERR1039475.69769	2	52
ERR1039462.67281	1	175
ERR1039464.14300	36	3
ERR1039476.52848	1	24
ERR1039461.47115	1	362
ERR1039473.21627	1	29
ERR1039476.69171	1	13
ERR1039461.31213	1	11
ERR1039463.89743	1	279
ERR1039461.12611	1	78
ERR1039461.18465	1	0
ERR1039460.60514	1	1
ERR1039463.39901	1	524
ERR1039474.4808	2	205
ERR1039464.30369	1	19
ERR1039476.4791	1	10
ERR1039477.56293	2	41
ERR1039477.41700	1	8
ERR1039466.73013	1	363
ERR1039477.31507	3	4
ERR1039463.43924	1	781
ERR1039463.60357	1	68
ERR1039461.67979	1	113
ERR1039461.49587	1	67
ERR1039474.1064	5	46
ERR1039462.35668	1	113
ERR1039476.48901	4	4
ERR1039472.39854	2	0
ERR1039472.23720	1	4
ERR1039476.72979	6	4
ERR1039476.7170	3	978
ERR1039473.80438	1	38
ERR1039465.59285	1	112
ERR1039462.26665	1	0
ERR1039471.43251	1	15
ERR1039476.68632	1	2
ERR1039465.49127	1	0
ERR1039475.28544	1	47
ERR1039468.7567	1	26
ERR1039465.53387	1	2939
ERR1039466.75914	1	7
ERR1039459.58876	2	141
ERR1039464.36260	4	817
ERR1039476.38608	9	14
ERR1039471.69548	1	100
ERR1039477.72112	1	100
ERR1039463.89274	1	606
ERR1039473.39001	1	422
ERR1039467.45784	1	3
ERR1039459.67985	1	0
ERR1039476.70655	1	13
ERR1039464.71268	6	514
ERR1039477.12545	10	30
ERR1039462.35134	1	36
ERR1039477.64026	5	87
ERR1039471.90234	1	21
ERR1039472.60462	6	9
ERR1039472.48013	4	28
ERR1039473.14816	1	14
ERR1039473.68629	1	12
ERR1039475.63145	1	6
ERR1039467.39347	1	658
ERR1039465.53597	1	7
ERR1039463.92761	1	41
ERR1039461.48829	1	3
ERR1039469.45313	1	17
ERR1039461.72845	6	1875
ERR1039466.24075	1	5
ERR1039475.47449	1	8
ERR1039459.56039	4	241
ERR1039475.21617	1	0
ERR1039462.88064	1	25
ERR1039472.58924	1	11
ERR1039468.79661	1	764
ERR1039459.68775	1	134
ERR1039473.68781	1	10
ERR1039471.65692	1	1
ERR1039459.34822	1	179
ERR1039477.58263	2	43
ERR1039476.30512	1	23
ERR1039471.779	1	0
ERR1039474.66220	1	28
ERR1039472.59393	393	122
ERR1039459.78672	1	297
ERR1039477.29575	1	31
ERR1039463.85632	1	267
ERR1039474.6841	1	0
ERR1039473.13618	1	28
ERR1039475.17421	1	5
ERR1039473.63131	1	9
ERR1039459.50050	1	29
ERR1039473.10834	1	1
ERR1039471.55150	1	13
ERR1039477.64437	1	123
ERR1039477.49084	1	99
ERR1039476.79841	1	10
ERR1039476.50642	38	73
ERR1039466.39279	1	488
ERR1039468.19859	1	70
ERR1039477.31636	1	9
ERR1039476.14513	1	3
ERR1039469.83222	1	224
ERR1039473.16787	1	0
ERR1039475.52726	1	0
ERR1039469.8901	1	13
ERR1039463.80549	1	1901
ERR1039473.24492	1	0
ERR1039462.13980	1	17
ERR1039477.50934	1	62
ERR1039474.35935	13	370
ERR1039472.41228	1	62
ERR1039471.51616	1	7
ERR1039476.76499	1	8
ERR1039473.31980	1	9
ERR1039473.45282	1	16
ERR1039468.58091	1	14
ERR1039476.22999	3	1
ERR1039476.12999	13	15
ERR1039473.51113	1	202
ERR1039476.81418	1	1
ERR1039477.50097	1	10
ERR1039459.28058	1	169
ERR1039471.86169	1	58
ERR1039474.20801	1	16
ERR1039476.28597	1	20
ERR1039463.20524	1	174
ERR1039472.47724	3	295
ERR1039477.30711	1	103
ERR1039469.58334	1	346
ERR1039463.34800	1	1
ERR1039464.31222	1	4
ERR1039472.3006	1	28
ERR1039476.72442	8	4
ERR1039464.13831	1	3
ERR1039477.67641	1	218
ERR1039476.61878	1	11
ERR1039473.77706	1	12
ERR1039473.48250	6	12
ERR1039476.72751	2	13
ERR1039467.51049	1	11
ERR1039477.15352	1	4
ERR1039465.37491	1	239
ERR1039471.32155	1	37
ERR1039471.75461	1	4
ERR1039473.79660	1	5
ERR1039472.42991	1	15
ERR1039459.787	1	7
ERR1039469.28858	1	13
ERR1039473.72721	1	0
ERR1039473.7431	1	7
ERR1039473.8844	1	16
ERR1039476.80244	1	1
ERR1039477.70880	1	137
ERR1039475.21512	1	40
ERR1039473.6151	1	4
ERR1039472.19731	1	6
ERR1039476.78924	1	380
ERR1039472.45341	1	27
ERR1039475.72797	1	9
ERR1039463.80213	1	13
ERR1039460.75864	1	205
ERR1039459.28762	1	101
ERR1039464.41363	1	31
ERR1039466.23703	1	685
ERR1039473.45876	1	35
ERR1039471.78733	1	14
ERR1039463.62208	1	98
ERR1039474.17398	1	99
ERR1039474.26117	2	124
ERR1039466.56545	1	96
ERR1039477.73274	1	279
ERR1039476.52432	2	10
ERR1039474.10868	1	373
ERR1039473.62460	41	31
ERR1039471.39342	1	5
ERR1039466.4638	1	1
ERR1039474.48560	1	97
ERR1039464.28191	1	61
ERR1039459.45744	3	9
ERR1039469.92580	1	0
ERR1039459.75361	1	25
ERR1039475.49823	9	78
ERR1039463.64155	1	1
ERR1039469.91519	2	257
ERR1039476.55640	1	2
ERR1039476.67058	1	19
ERR1039477.33376	7	128
ERR1039475.24970	2	36
ERR1039465.32928	1	925
ERR1039461.59864	1	9
ERR1039460.60588	1	1007
ERR1039476.75578	1	56
ERR1039475.59552	1	8
ERR1039468.71912	1	143
ERR1039472.35695	1	0
ERR1039475.47836	12	18
ERR1039476.61014	1	24
ERR1039469.72850	1	355
ERR1039473.23122	1	19
ERR1039466.69601	1	5
ERR1039476.29275	2	0
ERR1039476.3629	1	6
ERR1039477.52565	1	1
ERR1039471.13996	1	3
ERR1039464.78137	1	179
ERR1039473.68478	1	15
ERR1039472.53623	2	17
ERR1039477.47583	1	54
ERR1039463.54620	1	362
ERR1039469.74264	1	826
ERR1039468.33364	2	146
ERR1039466.22432	1	0
ERR1039474.38170	1	0
ERR1039474.40622	1	13
ERR1039473.53981	1	4
ERR1039475.73389	1	15
ERR1039464.47415	1	24
ERR1039472.43822	1	6
ERR1039476.37547	1	3
ERR1039462.4398	1	4
ERR1039477.51776	5	443
ERR1039465.22801	1	0
ERR1039461.31015	1	106
ERR1039466.17472	1	196
ERR1039464.25368	1	208
ERR1039476.83057	2	2
ERR1039462.38758	1	394
ERR1039466.25145	1	11
ERR1039475.14685	2	4
ERR1039461.3336	1	0
ERR1039468.21125	1	540
ERR1039469.88317	1	1374
ERR1039474.64745	1	82
ERR1039469.39863	1	849
ERR1039473.63132	1	1
ERR1039474.26476	1	341
ERR1039477.38466	1	20
ERR1039469.59941	1	899
ERR1039461.62179	1	9
ERR1039474.40806	1	11
ERR1039468.60013	1	117
ERR1039475.47991	1	155
ERR1039461.58351	1	23
ERR1039466.57558	1	23
ERR1039474.60755	1	40
ERR1039476.49975	1	11
ERR1039475.47736	1	110
ERR1039466.22327	1	9
ERR1039459.57202	3	32
ERR1039472.54963	1	1
ERR1039469.25962	1	47
ERR1039465.30050	1	21
ERR1039476.2211	1	49
