iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac
1	0.03	0.03	46941	11347600	11046300000	2353040	2880460	0.7976	0.9998	0.8283	0.9997	0.8283	0.9995	0.8125	0.8126	marine	NA	NA	8	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	18856	11344000	7674840000	2352740	2748770	0.805	0.9997	0.8282	0.9996	0.8282	0.9993	0.8162	0.8164	marine	NA	NA	8	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	47143	11378500	11040800000	2371750	2849600	0.7997	0.9998	0.8275	0.9997	0.8275	0.9995	0.8133	0.8134	marine	NA	NA	9	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	18810	11374900	7666650000	2371440	2705330	0.8079	0.9997	0.8275	0.9996	0.8275	0.9993	0.8173	0.8176	marine	NA	NA	9	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	47027	11380200	11022200000	2376800	2847890	0.7998	0.9998	0.8272	0.9997	0.8272	0.9995	0.8132	0.8133	marine	NA	NA	10	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	18854	11376600	7670490000	2376490	2701950	0.8081	0.9997	0.8272	0.9996	0.8272	0.9993	0.8173	0.8175	marine	NA	NA	10	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	45444	11406200	10587900000	2389800	2821840	0.8017	0.9998	0.8268	0.9997	0.8268	0.9995	0.8139	0.814	marine	NA	NA	1	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11140	11388900	5661880000	2388110	2763010	0.8048	0.9996	0.8267	0.9995	0.8267	0.9991	0.8152	0.8156	marine	NA	NA	1	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45537	11395600	10602400000	2384060	2832490	0.8009	0.9998	0.827	0.9997	0.827	0.9995	0.8136	0.8137	marine	NA	NA	2	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11206	11378200	5674360000	2382380	2773820	0.804	0.9996	0.8269	0.9995	0.8269	0.9991	0.8149	0.8153	marine	NA	NA	2	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45388	11406900	10588100000	2389490	2821150	0.8017	0.9998	0.8268	0.9997	0.8268	0.9995	0.8139	0.8141	marine	NA	NA	3	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11113	11389300	5650060000	2387760	2762800	0.8048	0.9996	0.8267	0.9995	0.8267	0.9991	0.8152	0.8156	marine	NA	NA	3	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45448	11411200	10598300000	2392310	2816860	0.802	0.9998	0.8267	0.9997	0.8267	0.9995	0.814	0.8142	marine	NA	NA	4	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11136	11393600	5656130000	2390580	2759570	0.805	0.9996	0.8266	0.9995	0.8266	0.9991	0.8153	0.8157	marine	NA	NA	4	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45297	11413700	10595100000	2394560	2814330	0.8022	0.9998	0.8266	0.9997	0.8266	0.9995	0.8141	0.8142	marine	NA	NA	5	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11136	11396200	5668800000	2392850	2758060	0.8051	0.9996	0.8265	0.9995	0.8265	0.9991	0.8153	0.8157	marine	NA	NA	5	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45350	11399000	10595200000	2381440	2829100	0.8012	0.9998	0.8272	0.9997	0.8272	0.9995	0.8138	0.814	marine	NA	NA	6	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11198	11381500	5675860000	2379720	2772040	0.8041	0.9996	0.8271	0.9995	0.8271	0.9991	0.8151	0.8154	marine	NA	NA	6	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45477	11416000	10595600000	2400790	2812060	0.8024	0.9998	0.8262	0.9997	0.8262	0.9995	0.814	0.8141	marine	NA	NA	7	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11167	11398500	5666030000	2399080	2755050	0.8053	0.9996	0.8261	0.9995	0.8261	0.9991	0.8152	0.8156	marine	NA	NA	7	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45179	11402600	10575600000	2383430	2825480	0.8014	0.9998	0.8271	0.9997	0.8271	0.9995	0.8139	0.8141	marine	NA	NA	8	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11216	11385300	5690270000	2381720	2769670	0.8043	0.9996	0.827	0.9995	0.827	0.9991	0.8151	0.8155	marine	NA	NA	8	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45232	11415800	10579300000	2400140	2812270	0.8023	0.9998	0.8263	0.9997	0.8263	0.9995	0.814	0.8141	marine	NA	NA	9	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11194	11398400	5674770000	2398440	2754650	0.8054	0.9996	0.8262	0.9995	0.8262	0.9991	0.8152	0.8156	marine	NA	NA	9	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	45268	11409900	10588500000	2393380	2818170	0.8019	0.9998	0.8266	0.9997	0.8266	0.9995	0.8139	0.8141	marine	NA	NA	10	open	FALSE	distance	0.5	0.5
1	0.03	0.03	11221	11392500	5678190000	2391700	2760390	0.805	0.9996	0.8265	0.9995	0.8265	0.9991	0.8152	0.8156	marine	NA	NA	10	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	7935	7467360	2266980000	920097	2318880	0.763	0.9996	0.8903	0.999	0.8903	0.9986	0.8235	0.8218	mouse	NA	NA	1	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4272	7466790	2080350000	920058	2273090	0.7666	0.9996	0.8903	0.9989	0.8903	0.9985	0.8254	0.8238	mouse	NA	NA	1	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7819	7152910	2265580000	906852	2633340	0.7309	0.9996	0.8875	0.9988	0.8875	0.9984	0.8047	0.8016	mouse	NA	NA	2	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4260	7152250	2079650000	906790	2583490	0.7346	0.9996	0.8875	0.9988	0.8875	0.9983	0.8066	0.8039	mouse	NA	NA	2	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7833	7542790	2267290000	943670	2243450	0.7708	0.9996	0.8888	0.999	0.8888	0.9986	0.827	0.8256	mouse	NA	NA	3	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4289	7542230	2085310000	943623	2197920	0.7743	0.9995	0.8888	0.9989	0.8888	0.9985	0.8289	0.8276	mouse	NA	NA	3	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7797	7518300	2266030000	927001	2267940	0.7683	0.9996	0.8902	0.999	0.8902	0.9986	0.8263	0.8248	mouse	NA	NA	4	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4308	7517720	2085650000	926947	2221510	0.7719	0.9996	0.8902	0.9989	0.8902	0.9985	0.8282	0.8269	mouse	NA	NA	4	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7827	7513950	2267500000	935810	2272300	0.7678	0.9996	0.8893	0.999	0.8893	0.9986	0.8256	0.8241	mouse	NA	NA	5	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4331	7513400	2089590000	935757	2228650	0.7712	0.9996	0.8892	0.9989	0.8892	0.9985	0.8274	0.826	mouse	NA	NA	5	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7874	7514160	2266160000	927027	2272080	0.7678	0.9996	0.8902	0.999	0.8902	0.9986	0.8261	0.8245	mouse	NA	NA	6	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4240	7513560	2080990000	926971	2227620	0.7713	0.9996	0.8902	0.9989	0.8902	0.9985	0.8279	0.8265	mouse	NA	NA	6	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7726	7547560	2265960000	931495	2238690	0.7712	0.9996	0.8901	0.999	0.8901	0.9986	0.8279	0.8264	mouse	NA	NA	7	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4332	7546920	2086680000	931449	2196370	0.7746	0.9996	0.8901	0.9989	0.8901	0.9985	0.8296	0.8283	mouse	NA	NA	7	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7777	7502630	2265100000	915232	2283610	0.7667	0.9996	0.8913	0.999	0.8913	0.9986	0.8259	0.8243	mouse	NA	NA	8	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4289	7502090	2087410000	915181	2239400	0.7701	0.9996	0.8913	0.9989	0.8913	0.9985	0.8277	0.8263	mouse	NA	NA	8	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7850	7544750	2265870000	954801	2241490	0.771	0.9996	0.8877	0.999	0.8877	0.9986	0.8266	0.8252	mouse	NA	NA	9	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4266	7544170	2083870000	954743	2195180	0.7746	0.9995	0.8877	0.9989	0.8877	0.9985	0.8285	0.8273	mouse	NA	NA	9	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7808	7395320	2265970000	921404	2390920	0.7557	0.9996	0.8892	0.9989	0.8892	0.9985	0.819	0.817	mouse	NA	NA	10	open	FALSE	simple	0.5	0.5
1	0.03	0.03	4291	7394720	2083710000	921352	2343240	0.7594	0.9996	0.8892	0.9989	0.8892	0.9984	0.821	0.8192	mouse	NA	NA	10	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	7952	7547650	2264910000	969204	2238590	0.7713	0.9996	0.8862	0.999	0.8862	0.9986	0.826	0.8247	mouse	NA	NA	1	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3977	7546880	2056200000	969128	2177610	0.7761	0.9995	0.8862	0.9989	0.8862	0.9985	0.8286	0.8275	mouse	NA	NA	1	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7942	7605610	2262380000	996249	2180630	0.7772	0.9996	0.8842	0.999	0.8842	0.9986	0.8283	0.8272	mouse	NA	NA	2	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3974	7604870	2057000000	996188	2121620	0.7819	0.9995	0.8842	0.999	0.8842	0.9985	0.8307	0.8299	mouse	NA	NA	2	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7819	7582540	2263000000	988176	2203700	0.7748	0.9996	0.8847	0.999	0.8847	0.9986	0.8273	0.8261	mouse	NA	NA	3	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	4017	7581800	2064020000	988100	2148890	0.7792	0.9995	0.8847	0.999	0.8847	0.9985	0.8295	0.8286	mouse	NA	NA	3	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7895	7577530	2262480000	965804	2208720	0.7743	0.9996	0.887	0.999	0.887	0.9986	0.828	0.8268	mouse	NA	NA	4	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	4055	7576820	2063730000	965744	2150700	0.7789	0.9995	0.8869	0.999	0.8869	0.9985	0.8304	0.8294	mouse	NA	NA	4	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	8024	7570910	2264860000	952581	2215340	0.7736	0.9996	0.8882	0.999	0.8882	0.9986	0.8283	0.827	mouse	NA	NA	5	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3952	7570110	2053260000	952508	2153450	0.7785	0.9995	0.8882	0.999	0.8882	0.9985	0.8308	0.8298	mouse	NA	NA	5	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	8007	7587440	2264170000	965561	2198800	0.7753	0.9996	0.8871	0.999	0.8871	0.9986	0.8286	0.8275	mouse	NA	NA	6	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3995	7586740	2057290000	965493	2140980	0.7799	0.9995	0.8871	0.999	0.8871	0.9985	0.831	0.8301	mouse	NA	NA	6	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7999	7566220	2263980000	953959	2220020	0.7731	0.9996	0.888	0.999	0.888	0.9986	0.8279	0.8266	mouse	NA	NA	7	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	4033	7565520	2062330000	953898	2159030	0.778	0.9995	0.888	0.999	0.888	0.9985	0.8305	0.8294	mouse	NA	NA	7	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7892	7227130	2262480000	972552	2559110	0.7385	0.9996	0.8814	0.9989	0.8814	0.9984	0.806	0.8036	mouse	NA	NA	8	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3969	7226360	2056390000	972472	2498240	0.7431	0.9995	0.8814	0.9988	0.8814	0.9983	0.8085	0.8064	mouse	NA	NA	8	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	8014	7575340	2265110000	965401	2210910	0.7741	0.9996	0.887	0.999	0.887	0.9986	0.8279	0.8267	mouse	NA	NA	9	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3972	7574600	2057360000	965337	2150490	0.7789	0.9995	0.887	0.999	0.887	0.9985	0.8304	0.8294	mouse	NA	NA	9	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	7966	7375960	2263730000	927913	2410280	0.7537	0.9996	0.8883	0.9989	0.8883	0.9985	0.8175	0.8155	mouse	NA	NA	10	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	3980	7375270	2059060000	927839	2354740	0.758	0.9995	0.8883	0.9989	0.8883	0.9984	0.8198	0.818	mouse	NA	NA	10	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	8311	7553770	2264510000	964003	2232480	0.7719	0.9996	0.8868	0.999	0.8868	0.9986	0.8267	0.8254	mouse	NA	NA	1	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1773	7541880	1655190000	962610	2135170	0.7794	0.9994	0.8868	0.9987	0.8868	0.9981	0.8304	0.8296	mouse	NA	NA	1	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8338	7567280	2265120000	961085	2218960	0.7733	0.9996	0.8873	0.999	0.8873	0.9986	0.8276	0.8264	mouse	NA	NA	2	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1781	7556660	1669250000	959808	2118030	0.7811	0.9994	0.8873	0.9987	0.8873	0.9982	0.8316	0.8308	mouse	NA	NA	2	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8266	7545730	2264240000	957533	2240510	0.7711	0.9996	0.8874	0.999	0.8874	0.9986	0.8265	0.8251	mouse	NA	NA	3	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1793	7534520	1658600000	956165	2143350	0.7785	0.9994	0.8874	0.9987	0.8874	0.9981	0.8303	0.8294	mouse	NA	NA	3	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8294	7552690	2263890000	978717	2233550	0.7718	0.9996	0.8853	0.999	0.8853	0.9986	0.8259	0.8246	mouse	NA	NA	4	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1791	7541940	1673870000	977388	2139360	0.779	0.9994	0.8853	0.9987	0.8853	0.9981	0.8295	0.8288	mouse	NA	NA	4	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8293	7585780	2265100000	982967	2200470	0.7751	0.9996	0.8853	0.999	0.8853	0.9986	0.8277	0.8266	mouse	NA	NA	5	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1823	7574220	1666270000	981469	2102810	0.7827	0.9994	0.8853	0.9987	0.8853	0.9982	0.8315	0.8308	mouse	NA	NA	5	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8196	7537590	2262690000	964304	2248660	0.7702	0.9996	0.8866	0.999	0.8866	0.9986	0.8257	0.8243	mouse	NA	NA	6	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1799	7525910	1662350000	962901	2151250	0.7777	0.9994	0.8866	0.9987	0.8866	0.9981	0.8294	0.8286	mouse	NA	NA	6	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8224	7569950	2264700000	974909	2216300	0.7735	0.9996	0.8859	0.999	0.8859	0.9986	0.8271	0.8259	mouse	NA	NA	7	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1780	7558060	1657080000	973496	2116880	0.7812	0.9994	0.8859	0.9987	0.8859	0.9981	0.831	0.8303	mouse	NA	NA	7	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8285	7545540	2263700000	964001	2240710	0.771	0.9996	0.8867	0.999	0.8867	0.9986	0.8262	0.8248	mouse	NA	NA	8	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1831	7534130	1665250000	962799	2144320	0.7784	0.9994	0.8867	0.9987	0.8867	0.9981	0.8299	0.829	mouse	NA	NA	8	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8217	7405300	2264180000	887385	2380940	0.7567	0.9996	0.893	0.9989	0.893	0.9986	0.8213	0.8192	mouse	NA	NA	9	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1776	7394000	1662140000	886064	2282070	0.7642	0.9995	0.893	0.9986	0.893	0.9981	0.8251	0.8236	mouse	NA	NA	9	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	8306	7561030	2263470000	991422	2225210	0.7726	0.9996	0.8841	0.999	0.8841	0.9986	0.8258	0.8246	mouse	NA	NA	10	open	FALSE	distance	0.5	0.5
1	0.03	0.03	1800	7550600	1669390000	990226	2130320	0.7799	0.9994	0.8841	0.9987	0.8841	0.9981	0.8295	0.8287	mouse	NA	NA	10	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	61611	8095170	20834900000	1825900	4543460	0.6405	0.9999	0.816	0.9998	0.816	0.9997	0.7228	0.7177	soil	NA	NA	1	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25653	8091640	15182800000	1825620	4366190	0.6495	0.9999	0.8159	0.9997	0.8159	0.9996	0.7278	0.7233	soil	NA	NA	1	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61533	8208670	20823100000	1934580	4429960	0.6495	0.9999	0.8093	0.9998	0.8093	0.9997	0.7248	0.7206	soil	NA	NA	2	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25492	8204760	15137100000	1934280	4253040	0.6586	0.9999	0.8092	0.9997	0.8092	0.9996	0.7298	0.7262	soil	NA	NA	2	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61690	7451680	20847000000	1723560	5186950	0.5896	0.9999	0.8122	0.9998	0.8122	0.9997	0.6918	0.6832	soil	NA	NA	3	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25483	7447980	15142200000	1723270	5008740	0.5979	0.9999	0.8121	0.9997	0.8121	0.9996	0.6966	0.6887	soil	NA	NA	3	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61468	8205630	20841100000	1899330	4433000	0.6493	0.9999	0.812	0.9998	0.812	0.9997	0.726	0.7216	soil	NA	NA	4	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25717	8201890	15203700000	1899060	4259490	0.6582	0.9999	0.812	0.9997	0.812	0.9996	0.7309	0.727	soil	NA	NA	4	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61706	8145370	20835200000	1872760	4493260	0.6445	0.9999	0.8131	0.9998	0.8131	0.9997	0.7237	0.719	soil	NA	NA	5	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25493	8141640	15152100000	1872480	4308330	0.6539	0.9999	0.813	0.9997	0.813	0.9996	0.729	0.7249	soil	NA	NA	5	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61497	8073590	20842600000	1901400	4565040	0.6388	0.9999	0.8094	0.9998	0.8094	0.9997	0.7189	0.714	soil	NA	NA	6	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25705	8069940	15196500000	1901100	4389510	0.6477	0.9999	0.8093	0.9997	0.8093	0.9996	0.7238	0.7196	soil	NA	NA	6	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61791	8084410	20839900000	1886570	4554220	0.6397	0.9999	0.8108	0.9998	0.8108	0.9997	0.72	0.7151	soil	NA	NA	7	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25343	8080460	15085800000	1886260	4375460	0.6487	0.9999	0.8107	0.9997	0.8107	0.9996	0.725	0.7207	soil	NA	NA	7	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61503	8205100	20828800000	1924620	4433530	0.6492	0.9999	0.81	0.9998	0.81	0.9997	0.725	0.7207	soil	NA	NA	8	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25614	8201440	15169500000	1924330	4258730	0.6582	0.9999	0.81	0.9997	0.81	0.9996	0.73	0.7262	soil	NA	NA	8	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61829	8152000	20863200000	1902920	4486630	0.645	0.9999	0.8107	0.9998	0.8107	0.9997	0.723	0.7184	soil	NA	NA	9	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25546	8148190	15132400000	1902600	4308970	0.6541	0.9999	0.8107	0.9997	0.8107	0.9996	0.728	0.724	soil	NA	NA	9	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	61479	8114120	20841500000	1882800	4524510	0.642	0.9999	0.8117	0.9998	0.8117	0.9997	0.7217	0.7169	soil	NA	NA	10	open	FALSE	simple	0.5	0.5
1	0.03	0.03	25485	8110360	15142400000	1882500	4345300	0.6511	0.9999	0.8116	0.9997	0.8116	0.9996	0.7268	0.7226	soil	NA	NA	10	closed	FALSE	simple	0.5	0.5
1	0.03	0.03	62047	8244160	20862700000	2005830	4394470	0.6523	0.9999	0.8043	0.9998	0.8043	0.9997	0.7242	0.7204	soil	NA	NA	1	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24536	8240270	14976500000	2005470	4187950	0.663	0.9999	0.8043	0.9997	0.8043	0.9996	0.73	0.7268	soil	NA	NA	1	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62214	8216970	20868100000	1935930	4421660	0.6501	0.9999	0.8093	0.9998	0.8093	0.9997	0.7252	0.7211	soil	NA	NA	2	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24192	8212930	14909300000	1935600	4210640	0.6611	0.9999	0.8093	0.9997	0.8093	0.9996	0.7312	0.7277	soil	NA	NA	2	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62126	8048500	20835500000	2006950	4590130	0.6368	0.9999	0.8004	0.9998	0.8004	0.9997	0.7138	0.7093	soil	NA	NA	3	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24334	8044340	14899700000	2006580	4384480	0.6472	0.9999	0.8004	0.9997	0.8004	0.9996	0.7195	0.7157	soil	NA	NA	3	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62323	7476820	20850300000	1719820	5161820	0.5916	0.9999	0.813	0.9998	0.813	0.9997	0.6934	0.6848	soil	NA	NA	4	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24323	7472720	14908400000	1719430	4953830	0.6014	0.9999	0.8129	0.9997	0.8129	0.9996	0.699	0.6913	soil	NA	NA	4	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62381	8266270	20861900000	1996050	4372360	0.654	0.9999	0.8055	0.9998	0.8055	0.9997	0.7257	0.7219	soil	NA	NA	5	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24420	8262240	14937700000	1995710	4170510	0.6646	0.9999	0.8054	0.9997	0.8054	0.9996	0.7314	0.7282	soil	NA	NA	5	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62432	8296010	20860200000	2029680	4342630	0.6564	0.9999	0.8034	0.9998	0.8034	0.9997	0.7261	0.7225	soil	NA	NA	6	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24358	8292120	14923300000	2029360	4135840	0.6672	0.9999	0.8034	0.9997	0.8034	0.9996	0.7319	0.729	soil	NA	NA	6	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62526	8237690	20864900000	1977730	4400940	0.6518	0.9999	0.8064	0.9998	0.8064	0.9997	0.7248	0.7209	soil	NA	NA	7	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24309	8233710	14915600000	1977410	4193370	0.6626	0.9999	0.8063	0.9997	0.8063	0.9996	0.7307	0.7274	soil	NA	NA	7	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62123	8250390	20825700000	1969850	4388240	0.6528	0.9999	0.8073	0.9998	0.8073	0.9997	0.7258	0.7219	soil	NA	NA	8	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24487	8246290	14926800000	1969500	4192040	0.663	0.9999	0.8072	0.9997	0.8072	0.9996	0.7313	0.728	soil	NA	NA	8	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	61670	8297540	20877100000	2096540	4341090	0.6565	0.9999	0.7983	0.9998	0.7983	0.9997	0.7238	0.7205	soil	NA	NA	9	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24077	8293430	14949200000	2096200	4133550	0.6674	0.9999	0.7982	0.9997	0.7982	0.9996	0.7297	0.727	soil	NA	NA	9	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	62259	8178430	20847900000	1885180	4460200	0.6471	0.9999	0.8127	0.9998	0.8127	0.9997	0.725	0.7205	soil	NA	NA	10	open	FALSE	abundance	0.5	0.5
1	0.03	0.03	24368	8174470	14929900000	1884820	4256180	0.6576	0.9999	0.8126	0.9997	0.8126	0.9996	0.7308	0.7269	soil	NA	NA	10	closed	FALSE	abundance	0.5	0.5
1	0.03	0.03	59381	8354140	19731800000	2068780	4284490	0.661	0.9999	0.8015	0.9998	0.8015	0.9997	0.7277	0.7245	soil	NA	NA	1	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14801	8330980	11450300000	2066700	4178570	0.666	0.9998	0.8012	0.9996	0.8012	0.9995	0.7302	0.7274	soil	NA	NA	1	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59007	8382820	19742300000	2125020	4255820	0.6633	0.9999	0.7978	0.9998	0.7978	0.9997	0.7273	0.7243	soil	NA	NA	2	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14926	8359180	11495800000	2122860	4154730	0.668	0.9998	0.7975	0.9996	0.7975	0.9995	0.7296	0.727	soil	NA	NA	2	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59446	8340560	19745500000	2047750	4298070	0.6599	0.9999	0.8029	0.9998	0.8029	0.9997	0.7277	0.7244	soil	NA	NA	3	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14863	8316680	11414400000	2045660	4193920	0.6648	0.9998	0.8026	0.9996	0.8026	0.9995	0.7302	0.7272	soil	NA	NA	3	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59452	8303810	19747400000	2012400	4334820	0.657	0.9999	0.8049	0.9998	0.8049	0.9997	0.7271	0.7235	soil	NA	NA	4	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14729	8279600	11387600000	2010230	4229510	0.6619	0.9998	0.8046	0.9996	0.8046	0.9995	0.7295	0.7263	soil	NA	NA	4	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59213	8325860	19760700000	2023340	4312770	0.6588	0.9999	0.8045	0.9998	0.8045	0.9997	0.7278	0.7244	soil	NA	NA	5	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14737	8302090	11432700000	2021120	4209260	0.6636	0.9998	0.8042	0.9996	0.8042	0.9995	0.7302	0.7272	soil	NA	NA	5	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59425	8341060	19755300000	2063300	4297570	0.66	0.9999	0.8017	0.9998	0.8017	0.9997	0.7272	0.724	soil	NA	NA	6	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14876	8317690	11458100000	2061170	4193510	0.6648	0.9998	0.8014	0.9996	0.8014	0.9995	0.7297	0.7268	soil	NA	NA	6	closed	FALSE	distance	0.5	0.5
1	0.03	0.03	59477	8313170	19754100000	2020240	4325460	0.6578	0.9999	0.8045	0.9998	0.8045	0.9997	0.7273	0.7238	soil	NA	NA	7	open	FALSE	distance	0.5	0.5
1	0.03	0.03	14735	8289530	11433100000	2018160	4220450	0.6626	0.9998	0.8042	0.9996	0.8042	0.9995	0.7297	0.7266	soil	NA	NA	7	closed	FALSE	distance	0.5	0.5
